Title,Date,TotalResult,Id
Vl.n.z. o opatřeních ke zmírnění dopadů epidemie koronaviru,,accepted,72708.0
Vl.n.z. o opatřeních ke zmírnění dopadů epidemie koronaviru,,rejected,72707.0
Vl.n.z. o opatřeních ke zmírnění dopadů epidemie koronaviru,,rejected,72706.0
Vl.n.z. o opatřeních ke zmírnění dopadů epidemie koronaviru,,rejected,72705.0
Vl.n.z. o opatřeních ke zmírnění dopadů epidemie koronaviru,,rejected,72704.0
Vl.n.z. o opatřeních ke zmírnění dopadů epidemie koronaviru,,rejected,72703.0
Vl.n.z. o opatřeních ke zmírnění dopadů epidemie koronaviru,,rejected,72702.0
Vl.n.z. o opatřeních ke zmírnění dopadů epidemie koronaviru,,accepted,72701.0
Vl.n.z. o opatřeních ke zmírnění dopadů epidemie koronaviru,,accepted,72700.0
Vl.n.z.o prodloužení lhůt pro konání doplň. voleb do Senátu,,accepted,72699.0
Vl.n.z.o prodloužení lhůt pro konání doplň. voleb do Senátu,,accepted,72698.0
Vl.n.z.o prodloužení lhůt pro konání doplň. voleb do Senátu,,accepted,72697.0
Vl.n.z.o prodloužení lhůt pro konání doplň. voleb do Senátu,,accepted,72696.0
Vl.n.z.o prodloužení lhůt pro konání doplň. voleb do Senátu,,accepted,72695.0
Vl.n.z.o prodloužení lhůt pro konání doplň. voleb do Senátu,,accepted,72694.0
Vl.n.z.o zvl.pravidlech pro výkon povolání lékaře,,rejected,72693.0
Vl.n.z.o zvl.pravidlech pro výkon povolání lékaře,,accepted,72692.0
Vl.n.z.o zvl.pravidlech pro výkon povolání lékaře,,rejected,72691.0
Vl.n.z.o zvl.pravidlech pro výkon povolání lékaře,,rejected,72690.0
Vl.n.z.o zvl.pravidlech pro výkon povolání lékaře,,rejected,72689.0
Vl.n.z.o zvl.pravidlech pro výkon povolání lékaře,,accepted,72688.0
Vl.n.z.o zvl.pravidlech pro výkon povolání lékaře,,accepted,72687.0
Vl.n.z.o zvl.pravidlech pro výkon povolání lékaře,,accepted,72686.0
Vl.n.z.o zvl.pravidlech pro výkon povolání lékaře,,accepted,72685.0
Vl.n.z. o opatřeních ke zmírnění dopadů epidemie koronaviru,,accepted,72684.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,accepted,72683.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,accepted,72682.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,rejected,72681.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,rejected,72680.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,rejected,72679.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,rejected,72678.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,rejected,72677.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,rejected,72676.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,rejected,72675.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,rejected,72674.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,rejected,72673.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,rejected,72672.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,rejected,72671.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,rejected,72670.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,rejected,72669.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,rejected,72668.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,accepted,72667.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,accepted,72666.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,accepted,72665.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,rejected,72664.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,accepted,72663.0
Novela z. o podmínkách podnikání v oblasti cestovního ruchu,,accepted,72662.0
Novela z. o podmínkách podnikání v oblasti cestovního ruchu,,accepted,72661.0
Vl.n.z. o zvláštních pravidlech pro vzdělávání v roce 2020,,accepted,72660.0
Vl.n.z. o zvláštních pravidlech pro vzdělávání v roce 2020,,rejected,72659.0
Vl.n.z. o zvláštních pravidlech pro vzdělávání v roce 2020,,rejected,72658.0
Vl.n.z. o zvláštních pravidlech pro vzdělávání v roce 2020,,rejected,72657.0
Vl.n.z. o zvláštních pravidlech pro vzdělávání v roce 2020,,rejected,72656.0
Vl.n.z. o zvláštních pravidlech pro vzdělávání v roce 2020,,rejected,72655.0
Vl.n.z. o zvláštních pravidlech pro vzdělávání v roce 2020,,rejected,72654.0
Vl.n.z. o zvláštních pravidlech pro vzdělávání v roce 2020,,accepted,72653.0
Vl.n.z. o zvláštních pravidlech pro vzdělávání v roce 2020,,rejected,72652.0
Vl.n.z. o zvláštních pravidlech pro vzdělávání v roce 2020,,accepted,72651.0
Vl.n.z. o zvláštních pravidlech pro vzdělávání v roce 2020,,accepted,72650.0
Vl.n.z. o zvláštních pravidlech pro vzdělávání v roce 2020,,accepted,72649.0
<br/>,,accepted,72648.0
Novela z. o podmínkách podnikání v oblasti cestovního ruchu,,accepted,72647.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,accepted,72646.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,accepted,72645.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,accepted,72644.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,rejected,72643.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce byt.,,accepted,72642.0
Novela z. o podmínkách podnikání v oblasti cestovního ruchu,,accepted,72641.0
Novela z. o podmínkách podnikání v oblasti cestovního ruchu,,accepted,72640.0
Novela z. o podmínkách podnikání v oblasti cestovního ruchu,,accepted,72639.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce pod.,,accepted,72638.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce pod.,,accepted,72637.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce pod.,,rejected,72636.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce pod.,,rejected,72635.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce pod.,,rejected,72634.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce pod.,,rejected,72633.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce pod.,,accepted,72632.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce pod.,,accepted,72631.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce pod.,,accepted,72630.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce pod.,,rejected,72629.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce pod.,,accepted,72628.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce pod.,,rejected,72627.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce pod.,,rejected,72626.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce pod.,,accepted,72625.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce pod.,,accepted,72624.0
Novela z. o realitním zprostředkování,,accepted,72623.0
Novela z. o realitním zprostředkování,,accepted,72622.0
Novela z. o realitním zprostředkování,,accepted,72621.0
Novela z. o realitním zprostředkování,,accepted,72620.0
Novela z. o realitním zprostředkování,,accepted,72619.0
Novela z. o realitním zprostředkování,,accepted,72618.0
Novela z. o pojišťování a fin. vývozu se státní podporou,,accepted,72617.0
Novela z. o pojišťování a fin. vývozu se státní podporou,,accepted,72616.0
Novela z. o pojišťování a fin. vývozu se státní podporou,,accepted,72615.0
Novela z. o pojišťování a fin. vývozu se státní podporou,,accepted,72614.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce pod.,,accepted,72613.0
Vl.n.z.o opatř.ke zmírnění dopadů SARS CoV-2 na nájemce pod.,,accepted,72612.0
Vl.n.z.o pravomoci PČR a obecní policie v souv. s SARS CoV-2,,accepted,72611.0
Vl.n.z.o pravomoci PČR a obecní policie v souv. s SARS CoV-2,,accepted,72610.0
Vl.n.z.o pravomoci PČR a obecní policie v souv. s SARS CoV-2,,accepted,72609.0
Vl.n.z.o pravomoci PČR a obecní policie v souv. s SARS CoV-2,,accepted,72608.0
Novela z. o pravidlech rozpočtové odpovědnosti,,accepted,72607.0
Novela z. o pravidlech rozpočtové odpovědnosti,,rejected,72606.0
Novela z. o pravidlech rozpočtové odpovědnosti,,rejected,72605.0
Novela z. o pravidlech rozpočtové odpovědnosti,,accepted,72604.0
Novela z. o spotřebitelském úvěru,,accepted,72603.0
Novela z. o spotřebitelském úvěru,,accepted,72602.0
Novela z. o spotřebitelském úvěru,,rejected,72601.0
Novela z. o spotřebitelském úvěru,,accepted,72600.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,72999.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,accepted,72998.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,accepted,72997.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,accepted,72996.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,accepted,72995.0
Pořad schůze,,accepted,72994.0
Pořad schůze,,rejected,72993.0
Pořad schůze,,accepted,72992.0
Pořad schůze,,rejected,72991.0
Pořad schůze,,rejected,72990.0
Pořad schůze,,rejected,72989.0
Pořad schůze,,rejected,72988.0
Pořad schůze,,accepted,72987.0
Pořad schůze,,accepted,72986.0
<br/>,,accepted,72985.0
Plnění usnesení PS č. 1106,,accepted,72984.0
<br/>,,accepted,72983.0
Vl.n.z.ke zmírnění dopadů epidemie v oblasti ochrany zam.,,accepted,72982.0
Vl.n.z.ke zmírnění dopadů epidemie v oblasti ochrany zam.,,rejected,72981.0
Vl.n.z.ke zmírnění dopadů epidemie v oblasti ochrany zam.,,accepted,72980.0
Vl.n.z.ke zmírnění dopadů epidemie v oblasti ochrany zam.,,accepted,72979.0
Novela z. o kompenzačním bonusu,,rejected,72978.0
Novela z. o kompenzačním bonusu,,accepted,72977.0
Novela z. o kompenzačním bonusu,,rejected,72976.0
Novela z. o kompenzačním bonusu,,rejected,72975.0
Novela z. o kompenzačním bonusu,,accepted,72974.0
Novela z. o kompenzačním bonusu,,rejected,72973.0
Novela z. o kompenzačním bonusu,,rejected,72972.0
Novela z. o kompenzačním bonusu,,rejected,72971.0
Novela z. o kompenzačním bonusu,,rejected,72970.0
Novela z. o kompenzačním bonusu,,accepted,72969.0
Novela z. o kompenzačním bonusu,,rejected,72968.0
Novela z. o některých úpravách v oblasti evidence tržeb,,accepted,72967.0
Novela z. o některých úpravách v oblasti evidence tržeb,,rejected,72966.0
Novela z. o některých úpravách v oblasti evidence tržeb,,rejected,72965.0
Novela z. o některých úpravách v oblasti evidence tržeb,,rejected,72964.0
Novela z. o některých úpravách v oblasti evidence tržeb,,rejected,72963.0
Novela z. o některých úpravách v oblasti evidence tržeb,,rejected,72962.0
Novela z. o některých úpravách v oblasti evidence tržeb,,rejected,72961.0
Novela z. o některých úpravách v oblasti evidence tržeb,,rejected,72960.0
Novela z. o některých úpravách v oblasti evidence tržeb,,rejected,72959.0
Novela z. o některých úpravách v oblasti evidence tržeb,,rejected,72958.0
Novela z. o některých úpravách v oblasti evidence tržeb,,rejected,72957.0
Novela z. o některých úpravách v oblasti evidence tržeb,,rejected,72956.0
Novela z. o některých úpravách v oblasti evidence tržeb,,accepted,72955.0
Vl.n.z.o některých opatřeních v oblasti kulturních akcí,,rejected,72954.0
Vl.n.z.o některých opatřeních v oblasti kulturních akcí,,accepted,72953.0
Vl.n.z.o některých opatřeních v oblasti kulturních akcí,,accepted,72952.0
Vl.n.z.o některých opatřeních v oblasti kulturních akcí,,rejected,72951.0
Vl.n.z.o některých opatřeních v oblasti kulturních akcí,,accepted,72950.0
Vl.n.z.o některých opatřeních v oblasti kulturních akcí,,rejected,72949.0
Vl.n.z.o některých opatřeních v oblasti kulturních akcí,,accepted,72948.0
Vl.n.z.o některých opatřeních v oblasti kulturních akcí,,accepted,72947.0
Vl.n.z. ke zmírnění dopadů epidemie v oblasti sportu,,accepted,72946.0
Vl.n.z. ke zmírnění dopadů epidemie v oblasti sportu,,rejected,72945.0
Vl.n.z. ke zmírnění dopadů epidemie v oblasti sportu,,rejected,72944.0
Vl.n.z. ke zmírnění dopadů epidemie v oblasti sportu,,accepted,72943.0
Vl.n.z. ke zmírnění dopadů epidemie v oblasti sportu,,rejected,72942.0
Vl.n.z. ke zmírnění dopadů epidemie v oblasti sportu,,accepted,72941.0
"Návrh usnesení Poslanecké sněmovny, kterým se stanoví pravidla pro kon",,accepted,72940.0
Novela z. - zákoník práce - EU,,accepted,72939.0
Novela z. - zákoník práce - EU,,rejected,72938.0
Vl.n.z.ke zmírnění dopadů epidemie v oblasti ochrany zam.,,accepted,72937.0
Novela z. o kompenzačním bonusu,,rejected,72936.0
Novela z. o kompenzačním bonusu,,accepted,72935.0
Novela z. o kompenzačním bonusu,,accepted,72934.0
Novela z. - školský zákon,,accepted,72933.0
Novela z. - školský zákon,,rejected,72932.0
Novela z. - školský zákon,,rejected,72931.0
Novela z. - školský zákon,,rejected,72930.0
Novela z. - školský zákon,,rejected,72929.0
Novela z. - školský zákon,,accepted,72928.0
Novela z. - školský zákon,,accepted,72927.0
Novela z. - školský zákon,,rejected,72926.0
Novela z. - školský zákon,,accepted,72925.0
Novela z. - školský zákon,,accepted,72924.0
Novela z. - školský zákon,,accepted,72923.0
Novela z. - školský zákon,,accepted,72922.0
Novela z. - školský zákon,,accepted,72921.0
Novela z. - školský zákon,,accepted,72920.0
Novela z. - školský zákon,,accepted,72919.0
Novela z. - školský zákon,,accepted,72918.0
Novela z. - školský zákon,,accepted,72917.0
Novela z. - školský zákon,,accepted,72916.0
Novela z. - školský zákon,,accepted,72915.0
Novela z. - školský zákon,,accepted,72914.0
Novela z. - školský zákon,,accepted,72913.0
Novela z. - školský zákon,,accepted,72912.0
Novela z. - školský zákon,,rejected,72911.0
Novela z. - školský zákon,,accepted,72910.0
N.z. o celostátním referendu,,accepted,72909.0
Pořad schůze,,accepted,72908.0
Pořad schůze,,accepted,72907.0
Pořad schůze,,rejected,72906.0
Pořad schůze,,rejected,72905.0
Pořad schůze,,accepted,72904.0
Pořad schůze,,rejected,72903.0
Pořad schůze,,accepted,72902.0
Novela z. o některých úpravách v oblasti evidence tržeb,,accepted,72901.0
Novela z. o některých úpravách v oblasti evidence tržeb,,accepted,72900.0
Vl.n.z.o některých opatřeních v oblasti kulturních akcí,,rejected,72899.0
Vl.n.z.o některých opatřeních v oblasti kulturních akcí,,rejected,72898.0
Vl.n.z.o některých opatřeních v oblasti kulturních akcí,,accepted,72897.0
Vl.n.z.o některých opatřeních v oblasti kulturních akcí,,accepted,72896.0
Vl.n.z. ke zmírnění dopadů epidemie v oblasti sportu,,accepted,72895.0
Vl.n.z. ke zmírnění dopadů epidemie v oblasti sportu,,accepted,72894.0
Vl.n.z. ke zmírnění dopadů epidemie v oblasti sportu,,accepted,72893.0
Vl.n.z. ke zmírnění dopadů epidemie v oblasti sportu,,accepted,72892.0
Novela z. o kompenzačním bonusu,,accepted,72891.0
Novela z. o kompenzačním bonusu,,rejected,72890.0
Pořad schůze,,rejected,72889.0
Pořad schůze,,rejected,72888.0
Pořad schůze,,accepted,72887.0
Pořad schůze,,rejected,72886.0
Pořad schůze,,rejected,72885.0
Pořad schůze,,rejected,72884.0
Pořad schůze,,rejected,72883.0
Pořad schůze,,rejected,72882.0
Pořad schůze,,rejected,72881.0
Pořad schůze,,rejected,72880.0
Pořad schůze,,rejected,72879.0
Pořad schůze,,rejected,72878.0
Pořad schůze,,accepted,72877.0
Pořad schůze,,accepted,72876.0
Pořad schůze,,accepted,72875.0
Pořad schůze,,rejected,72874.0
Pořad schůze,,rejected,72873.0
Pořad schůze,,accepted,72872.0
Pořad schůze,,accepted,72871.0
Pořad schůze,,accepted,72870.0
,,rejected,72869.0
Informace vlády o uvolňování restriktivních opatření přijatých vládou,,rejected,72868.0
Informace vlády o uvolňování restriktivních opatření přijatých vládou,,rejected,72867.0
Návrh na revokaci usnesení č. 1103 ze dne 22. dubna 2020,,accepted,72866.0
Návrh na vyslovení souhlasu PS s prodloužením doby nouzového stavu,,rejected,72865.0
Návrh na vyslovení souhlasu PS s prodloužením doby nouzového stavu,,accepted,72864.0
Návrh na vyslovení souhlasu PS s prodloužením doby nouzového stavu,,rejected,72863.0
Návrh na vyslovení souhlasu PS s prodloužením doby nouzového stavu,,rejected,72862.0
Návrh na vyslovení souhlasu PS s prodloužením doby nouzového stavu,,rejected,72861.0
Návrh na vyslovení souhlasu PS s prodloužením doby nouzového stavu,,accepted,72860.0
Návrh na vyslovení souhlasu PS s prodloužením doby nouzového stavu,,rejected,72859.0
Návrh na vyslovení souhlasu PS s prodloužením doby nouzového stavu,,rejected,72858.0
Návrh na vyslovení souhlasu PS s prodloužením doby nouzového stavu,,rejected,72857.0
Návrh na vyslovení souhlasu PS s prodloužením doby nouzového stavu,,rejected,72856.0
Návrh na vyslovení souhlasu PS s prodloužením doby nouzového stavu,,rejected,72855.0
Návrh na vyslovení souhlasu PS s prodloužením doby nouzového stavu,,rejected,72854.0
Pořad schůze,,accepted,72853.0
Pořad schůze,,accepted,72852.0
<br/>,,accepted,72851.0
<br/>,,rejected,72850.0
Informace vlády o uvolňování restriktivních opatření přijatých vládou,,accepted,72849.0
Novela z. o státním rozpočtu ČR na rok 2020,,rejected,72848.0
Novela z. o státním rozpočtu ČR na rok 2020,,accepted,72847.0
Novela z. o státním rozpočtu ČR na rok 2020,,rejected,72846.0
Novela z. o státním rozpočtu ČR na rok 2020,,rejected,72845.0
Novela z. o státním rozpočtu ČR na rok 2020,,accepted,72844.0
Novela z. o státním rozpočtu ČR na rok 2020,,rejected,72843.0
Novela z. o státním rozpočtu ČR na rok 2020,,rejected,72842.0
Novela z. o státním rozpočtu ČR na rok 2020,,accepted,72841.0
Novela z. o státním rozpočtu ČR na rok 2020,,accepted,72840.0
Vl.n.z.o poskytnutí státní záruky ČMZRB,,accepted,72839.0
Vl.n.z.o poskytnutí státní záruky ČMZRB,,accepted,72838.0
Vl.n.z.o poskytnutí státní záruky ČMZRB,,accepted,72837.0
Vl.n.z.o poskytnutí státní záruky ČMZRB,,accepted,72836.0
Vl.n.z.o poskytnutí státní záruky ČMZRB,,accepted,72835.0
Vl.n.z.o poskytnutí státní záruky ČMZRB,,rejected,72834.0
Vl.n.z.o poskytnutí státní záruky ČMZRB,,accepted,72833.0
Vl.n.z.o poskytnutí státní záruky ČMZRB,,rejected,72832.0
Vl.n.z.o poskytnutí státní záruky ČMZRB,,accepted,72831.0
Vl.n.z.o poskytnutí státní záruky ČMZRB,,accepted,72830.0
Vl.n.z.o poskytnutí státní záruky ČMZRB,,rejected,72829.0
Vl.n.z.o poskytnutí státní záruky ČMZRB,,accepted,72828.0
Novela z. o kompenzačním bonusu,,accepted,72827.0
Novela z. o kompenzačním bonusu,,accepted,72826.0
Novela z. o kompenzačním bonusu,,rejected,72825.0
Novela z. o kompenzačním bonusu,,rejected,72824.0
Novela z. o kompenzačním bonusu,,rejected,72823.0
Novela z. o kompenzačním bonusu,,rejected,72822.0
Novela z. o kompenzačním bonusu,,rejected,72821.0
Novela z. o kompenzačním bonusu,,rejected,72820.0
Novela z. o kompenzačním bonusu,,rejected,72819.0
Novela z. o kompenzačním bonusu,,rejected,72818.0
Novela z. o kompenzačním bonusu,,rejected,72817.0
Novela z. o kompenzačním bonusu,,rejected,72816.0
Novela z. o kompenzačním bonusu,,rejected,72815.0
Novela z. o kompenzačním bonusu,,rejected,72814.0
Novela z. o kompenzačním bonusu,,rejected,72813.0
Novela z. o kompenzačním bonusu,,rejected,72812.0
Novela z. o kompenzačním bonusu,,rejected,72811.0
Novela z. o kompenzačním bonusu,,rejected,72810.0
Novela z. o kompenzačním bonusu,,rejected,72809.0
Novela z. o kompenzačním bonusu,,rejected,72808.0
Novela z. o kompenzačním bonusu,,rejected,72807.0
Novela z. o kompenzačním bonusu,,rejected,72806.0
Novela z. o kompenzačním bonusu,,accepted,72805.0
Novela z. o kompenzačním bonusu,,accepted,72804.0
Novela z. o pojistném na veřejné zdr. pojištění,,rejected,72803.0
Novela z. o pojistném na veřejné zdr. pojištění,,accepted,72802.0
Novela z. o pojistném na veřejné zdr. pojištění,,rejected,72801.0
Novela z. o pojistném na veřejné zdr. pojištění,,accepted,72800.0
Vyhodnocení průběhu první vlny pandemie koronaviru na území ČR a opatř,,accepted,73199.0
Vyhodnocení průběhu první vlny pandemie koronaviru na území ČR a opatř,,accepted,73198.0
Kom.PS hodnocení,,accepted,73197.0
Novela z. o střelných zbraních - EU,,accepted,73196.0
Novela z. o střelných zbraních - EU,,rejected,73195.0
N.z. o nakládání se zbraněmi,,accepted,73194.0
N.z. o nakládání se zbraněmi,,accepted,73193.0
Návrh na volbu člena Nejvyššího kontrolního úřadu,,accepted,73192.0
Novela z. o oběhu osiva a sadby - EU,,accepted,73191.0
Novela z. o oběhu osiva a sadby - EU,,accepted,73190.0
Novela z. o oběhu osiva a sadby - EU,,accepted,73189.0
Novela z. o oběhu osiva a sadby - EU,,accepted,73188.0
Novela z. o potravinách a tabákových výrobcích - EU,,accepted,73187.0
Novela z. o silniční dopravě - EU,,accepted,73186.0
Novela z. o silniční dopravě - EU,,rejected,73185.0
Novela z. o silniční dopravě - EU,,rejected,73184.0
Novela z. o silniční dopravě - EU,,accepted,73183.0
Novela z. o silniční dopravě - EU,,rejected,73182.0
Novela z. o silniční dopravě - EU,,accepted,73181.0
Novela z. o silniční dopravě - EU,,accepted,73180.0
Novela z. o silniční dopravě - EU,,accepted,73179.0
Novela z. o silniční dopravě - EU,,accepted,73178.0
Novela z. o silniční dopravě - EU,,accepted,73177.0
Novela z. o silniční dopravě - EU,,rejected,73176.0
Novela z. o silniční dopravě - EU,,rejected,73175.0
Novela z. o silniční dopravě - EU,,rejected,73174.0
Novela z. o silniční dopravě - EU,,rejected,73173.0
Novela z. o námořní plavbě - EU,,accepted,73172.0
Novela z. o námořní plavbě - EU,,accepted,73171.0
Novela z. o námořní plavbě - EU,,accepted,73170.0
Pořad schůze,,accepted,73169.0
<br/>,,rejected,73168.0
Novela z. o rozpočtovém určení daní,,accepted,73167.0
Novela z. o bankách - EU,,accepted,73166.0
Vl.n.z. o mez. spolupráci při řešení daňových sporů v EU - EU,,rejected,73165.0
Pořad schůze,,rejected,73164.0
Pořad schůze,,accepted,73163.0
Pořad schůze,,accepted,73162.0
Pořad schůze,,accepted,73161.0
Pořad schůze,,rejected,73160.0
Pořad schůze,,accepted,73159.0
Pořad schůze,,accepted,73158.0
Pořad schůze,,accepted,73157.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73156.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,accepted,73155.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73154.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,accepted,73153.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73152.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73151.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73150.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73149.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73148.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73147.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73146.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73145.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73144.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73143.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73142.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73141.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73140.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73139.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73138.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73137.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73136.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73135.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73134.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,accepted,73133.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73132.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73131.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73130.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73129.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,accepted,73128.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,rejected,73127.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,accepted,73126.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,rejected,73125.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,rejected,73124.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,rejected,73123.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,rejected,73122.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,rejected,73121.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,rejected,73120.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,rejected,73119.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,rejected,73118.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,rejected,73117.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,rejected,73116.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,rejected,73115.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,rejected,73114.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,accepted,73113.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,accepted,73112.0
